Timestamp ,X ,Y ,Z
1675286021.3349185 ,[0.68243888] ,[-0.20916976] ,[0.0816804]
1675286021.3521523 ,[0.68245243] ,[-0.20923242] ,[0.08168009]
1675286021.3699033 ,[0.68246327] ,[-0.20928255] ,[0.08167982]
1675286021.388543 ,[0.68247193] ,[-0.20932267] ,[0.08167957]
1675286021.4060612 ,[0.6803656] ,[-0.20157348] ,[0.08207013]
1675286021.4238272 ,[0.6786806] ,[-0.1953744] ,[0.08243009]
1675286021.4433045 ,[0.67944594] ,[-0.1981644] ,[0.08220478]
1675286021.4611335 ,[0.68005822] ,[-0.20039645] ,[0.08199713]
1675286021.4791164 ,[0.68054806] ,[-0.20218214] ,[0.08180577]
1675286021.4968262 ,[0.68093993] ,[-0.20361073] ,[0.08162942]
1675286021.5156684 ,[0.68125343] ,[-0.20478597] ,[0.08163319]
1675286021.5336761 ,[0.68150424] ,[-0.20572618] ,[0.08163666]
1675286021.5523188 ,[0.68170488] ,[-0.20647838] ,[0.08163988]
1675286021.5710776 ,[0.67975213] ,[-0.19929886] ,[0.08203362]
1675286021.5911 ,[0.67819] ,[-0.19355553] ,[0.08239651]
1675286021.6102626 ,[0.67905364] ,[-0.19674246] ,[0.08234019]
1675286021.6296642 ,[0.67974456] ,[-0.19929206] ,[0.08228829]
1675286021.648367 ,[0.68029731] ,[-0.20133179] ,[0.08224047]
1675286021.6665022 ,[0.68073952] ,[-0.20296362] ,[0.0821964]
1675286021.68414 ,[0.68109328] ,[-0.20426911] ,[0.0821558]
1675286021.7021604 ,[0.6813763] ,[-0.20531353] ,[0.08211838]
1675286021.7199495 ,[0.68160271] ,[-0.20614909] ,[0.08208391]
1675286021.738363 ,[0.68178384] ,[-0.20681755] ,[0.08205215]
1675286021.7566106 ,[0.68192875] ,[-0.20735233] ,[0.08202288]
1675286021.7748976 ,[0.68204467] ,[-0.20774784] ,[0.08182964]
1675286021.7938526 ,[0.6821374] ,[-0.20806425] ,[0.08165155]
1675286021.812985 ,[0.68221159] ,[-0.20831739] ,[0.08148743]
1675286021.8302724 ,[0.68227093] ,[-0.20851991] ,[0.08133618]
1675286021.8491025 ,[0.6823184] ,[-0.20871426] ,[0.08136308]
1675286021.8670883 ,[0.68235638] ,[-0.20886974] ,[0.08138788]
1675286021.8855116 ,[0.68238675] ,[-0.20899414] ,[0.08141074]
1675286021.9032032 ,[0.68241105] ,[-0.20909365] ,[0.08143182]
1675286021.9217968 ,[0.68243048] ,[-0.20917327] ,[0.08145125]
1675286021.939114 ,[0.68244602] ,[-0.20923696] ,[0.08146917]
1675286021.956822 ,[0.68245845] ,[-0.20928792] ,[0.0814857]
1675286021.9744632 ,[0.68246839] ,[-0.20932868] ,[0.08150094]
1675286021.9936624 ,[0.68247634] ,[-0.2093613] ,[0.08151499]
1675286022.0123045 ,[0.68248269] ,[-0.20938739] ,[0.08152794]
1675286022.0302925 ,[0.68248777] ,[-0.20940826] ,[0.08153989]
1675286022.047898 ,[0.68249183] ,[-0.20942496] ,[0.08155092]
1675286022.066279 ,[0.68249507] ,[-0.20943832] ,[0.08156108]
1675286022.0834475 ,[0.68038439] ,[-0.20166773] ,[0.08196124]
1675286022.1023858 ,[0.67869592] ,[-0.19545152] ,[0.08233003]
1675286022.1208632 ,[0.67945848] ,[-0.19826013] ,[0.08227915]
1675286022.1384377 ,[0.68006854] ,[-0.20047473] ,[0.08206599]
1675286022.1569953 ,[0.6805566] ,[-0.20224646] ,[0.08186954]
1675286022.1753964 ,[0.68094705] ,[-0.20369621] ,[0.08185478]
1675286022.1944182 ,[0.68125941] ,[-0.20485603] ,[0.08184118]
1675286022.2127697 ,[0.6815093] ,[-0.20578391] ,[0.08182866]
1675286022.2327397 ,[0.68170921] ,[-0.20652623] ,[0.08181713]
1675286022.2523558 ,[0.68186914] ,[-0.2071201] ,[0.08180651]
1675286022.2727697 ,[0.68199708] ,[-0.2075952] ,[0.08179673]
1675286022.3010776 ,[0.68209943] ,[-0.20797529] ,[0.08178773]
1675286022.328805 ,[0.6821813] ,[-0.20824704] ,[0.08161316]
1675286022.3608396 ,[0.6822468] ,[-0.20846444] ,[0.08145227]
1675286022.3928165 ,[0.6822992] ,[-0.20867069] ,[0.0814703]
1675286022.4222627 ,[0.68234111] ,[-0.2088357] ,[0.08148691]
1675286022.4516172 ,[0.68237463] ,[-0.2089677] ,[0.08150224]
1675286022.4782164 ,[0.68240145] ,[-0.20904097] ,[0.08135008]
1675286022.5035262 ,[0.6824229] ,[-0.20913192] ,[0.08137615]
1675286022.5339704 ,[0.68244005] ,[-0.20920468] ,[0.08140018]
1675286022.561757 ,[0.68245377] ,[-0.20923056] ,[0.08125605]
1675286022.5881963 ,[0.68246474] ,[-0.20925126] ,[0.08112322]
1675286022.6190562 ,[0.68247351] ,[-0.20930015] ,[0.0811671]
1675286022.6490378 ,[0.68248053] ,[-0.20933926] ,[0.08120755]
1675286022.6778817 ,[0.68037287] ,[-0.20158926] ,[0.08163562]
1675286022.7353363 ,[0.68080007] ,[-0.20317081] ,[0.08163936]
1675286022.780712 ,[0.68114184] ,[-0.20443608] ,[0.08164281]
1675286022.8169982 ,[0.68141525] ,[-0.20544832] ,[0.081646]
1675286022.849137 ,[0.67952072] ,[-0.19847683] ,[0.08203973]
1675286022.8790102 ,[0.68011843] ,[-0.20068121] ,[0.08201183]
1675286022.90948 ,[0.68059661] ,[-0.20244475] ,[0.08198612]
1675286022.9373765 ,[0.68097915] ,[-0.20385561] ,[0.08196244]
1675286022.9692085 ,[0.68128519] ,[-0.20498432] ,[0.08194062]
1675286022.9997368 ,[0.68153002] ,[-0.20582233] ,[0.08158796]
1675286023.028337 ,[0.68172588] ,[-0.20655773] ,[0.08159551]
1675286023.0564158 ,[0.6797693] ,[-0.19936477] ,[0.08199325]
1675286023.0884442 ,[0.67820411] ,[-0.19361068] ,[0.08235982]
1675286023.1172605 ,[0.6790653] ,[-0.19678898] ,[0.0823069]
1675286023.1374547 ,[0.67764099] ,[-0.1915188] ,[0.08248481]
1675286023.1592603 ,[0.6786149] ,[-0.19511584] ,[0.0824221]
1675286023.179481 ,[0.67939403] ,[-0.19799354] ,[0.08236431]
1675286023.1986759 ,[0.68001735] ,[-0.20029574] ,[0.08231106]
1675286023.218264 ,[0.68051601] ,[-0.20213754] ,[0.082262]
1675286023.2372189 ,[0.68091494] ,[-0.20361101] ,[0.08221678]
1675286023.2571354 ,[0.68123408] ,[-0.2047898] ,[0.08217512]
1675286023.2769217 ,[0.6814894] ,[-0.20573285] ,[0.08213674]
1675286023.3048773 ,[0.68169365] ,[-0.2064873] ,[0.08210137]
1675286023.3341596 ,[0.68185705] ,[-0.20709086] ,[0.08206878]
1675286023.3648224 ,[0.68198777] ,[-0.20757371] ,[0.08203875]
1675286023.3876815 ,[0.68209234] ,[-0.20796] ,[0.08201109]
1675286023.418056 ,[0.68217599] ,[-0.20826902] ,[0.0819856]
1675286023.43933 ,[0.68224291] ,[-0.20851624] ,[0.08196212]
1675286023.4617815 ,[0.68229643] ,[-0.20871401] ,[0.08194048]
1675286023.488359 ,[0.68233925] ,[-0.20887222] ,[0.08192055]
1675286023.5173402 ,[0.6823735] ,[-0.20896645] ,[0.08173591]
1675286023.5469103 ,[0.68240089] ,[-0.20904183] ,[0.08156575]
1675286023.5709686 ,[0.6824228] ,[-0.20910213] ,[0.08140894]
1675286023.5939686 ,[0.68032706] ,[-0.20140141] ,[0.08182148]
1675286023.6168566 ,[0.6807638] ,[-0.20302238] ,[0.08181092]
1675286023.6362083 ,[0.68241773] ,[-0.2123761] ,[0.08207585]
1675286023.6579223 ,[0.68243629] ,[-0.21180189] ,[0.08204536]
1675286023.6811965 ,[0.68245113] ,[-0.21134251] ,[0.08201728]
1675286023.7018545 ,[0.682463] ,[-0.21097498] ,[0.0819914]
1675286023.722067 ,[0.68247249] ,[-0.21068095] ,[0.08196756]
1675286023.7466772 ,[0.68248008] ,[-0.2104457] ,[0.0819456]
1675286023.7663944 ,[0.68248614] ,[-0.2102575] ,[0.08192536]
1675286023.786879 ,[0.68249098] ,[-0.21010692] ,[0.08190672]
1675286023.8064811 ,[0.68249485] ,[-0.21001847] ,[0.08205585]
1675286023.8270333 ,[0.68249794] ,[-0.20988334] ,[0.08186071]
1675286023.8473418 ,[0.68250041] ,[-0.20977523] ,[0.08168088]
1675286023.8670838 ,[0.68250238] ,[-0.20968873] ,[0.08151515]
1675286023.886984 ,[0.68250394] ,[-0.20965186] ,[0.08152871]
1675286023.9065871 ,[0.68250519] ,[-0.20962235] ,[0.08154121]
1675286023.9248114 ,[0.68250619] ,[-0.20959874] ,[0.08155274]
1675286023.9431427 ,[0.68250697] ,[-0.20957984] ,[0.08156337]
1675286023.9639084 ,[0.6825076] ,[-0.20956471] ,[0.08157318]
1675286023.982724 ,[0.68250809] ,[-0.2095526] ,[0.08158223]
1675286024.00131 ,[0.68250848] ,[-0.2095429] ,[0.08159057]
1675286024.0194716 ,[0.68381333] ,[-0.21756024] ,[0.08170438]
1675286024.0374992 ,[0.68485715] ,[-0.22397383] ,[0.08180927]
1675286024.054869 ,[0.68227435] ,[-0.213298] ,[0.08219062]
1675286024.0735452 ,[0.68232144] ,[-0.21253882] ,[0.08215131]
1675286024.0945504 ,[0.6823591] ,[-0.21193147] ,[0.08211509]
1675286024.1132433 ,[0.68238923] ,[-0.21141323] ,[0.08191543]
1675286024.131384 ,[0.68241332] ,[-0.21099862] ,[0.08173143]
1675286024.1498685 ,[0.68243259] ,[-0.21069926] ,[0.08172814]
1675286024.1673527 ,[0.68244801] ,[-0.21045976] ,[0.08172512]
1675286024.1880476 ,[0.68246033] ,[-0.21026814] ,[0.08172235]
1675286024.2095065 ,[0.68247018] ,[-0.21011484] ,[0.0817198]
1675286024.2285018 ,[0.68247806] ,[-0.20999219] ,[0.08171746]
1675286024.2476902 ,[0.68248436] ,[-0.20986173] ,[0.08154902]
1675286024.2660077 ,[0.68248939] ,[-0.20975735] ,[0.0813938]
1675286024.2844625 ,[0.68249341] ,[-0.20970618] ,[0.08141704]
1675286024.3030984 ,[0.68249662] ,[-0.20966523] ,[0.08143846]
1675286024.3218668 ,[0.68249919] ,[-0.20963247] ,[0.08145821]
1675286024.3396218 ,[0.68250123] ,[-0.20957392] ,[0.08131014]
1675286024.3576252 ,[0.68250286] ,[-0.20952707] ,[0.08117368]
1675286024.3748124 ,[0.68250416] ,[-0.20952192] ,[0.08121421]
1675286024.3947847 ,[0.6825052] ,[-0.2095178] ,[0.08125157]
1675286024.4124577 ,[0.68250602] ,[-0.20951449] ,[0.08128601]
1675286024.4299867 ,[0.68250667] ,[-0.20951184] ,[0.08131776]
1675286024.4491684 ,[0.68039392] ,[-0.20172842] ,[0.08173781]
1675286024.469448 ,[0.67870379] ,[-0.19550195] ,[0.08212494]
1675286024.4882061 ,[0.67946503] ,[-0.19830235] ,[0.08209095]
1675286024.506302 ,[0.68007402] ,[-0.20054271] ,[0.08205964]
1675286024.5255973 ,[0.68056123] ,[-0.20233503] ,[0.08203078]
1675286024.545497 ,[0.68095099] ,[-0.20373659] ,[0.08183792]
1675286024.5637283 ,[0.68126281] ,[-0.20485785] ,[0.08166018]
1675286024.5814798 ,[0.68151226] ,[-0.20578721] ,[0.08166266]
1675286024.5998971 ,[0.68171182] ,[-0.2065307] ,[0.08166496]
1675286024.6183565 ,[0.68187146] ,[-0.20715753] ,[0.08183338]
1675286024.6360857 ,[0.68199918] ,[-0.20765899] ,[0.0819886]
1675286024.6533518 ,[0.67998808] ,[-0.20024685] ,[0.08235615]
1675286024.6718163 ,[0.67837927] ,[-0.1943174] ,[0.0826949]
1675286024.6895769 ,[0.67920556] ,[-0.19735542] ,[0.08261632]
1675286024.7074015 ,[0.67775334] ,[-0.1920046] ,[0.08293469]
1675286024.7252011 ,[0.67659164] ,[-0.18772424] ,[0.08322811]
1675286024.7426364 ,[0.67777563] ,[-0.19211358] ,[0.08327405]
1675286024.7602928 ,[0.67872284] ,[-0.19562512] ,[0.08331641]
1675286024.7775366 ,[0.67948062] ,[-0.19840239] ,[0.08318915]
1675286024.7952003 ,[0.68008685] ,[-0.20062424] ,[0.08307188]
1675286024.8127341 ,[0.68187638] ,[-0.21042685] ,[0.08306991]
1675286024.830597 ,[0.68330796] ,[-0.21826869] ,[0.08306811]
1675286024.849217 ,[0.68314863] ,[-0.21651677] ,[0.08296035]
1675286024.8683903 ,[0.68302116] ,[-0.21511519] ,[0.08286105]
1675286024.8873591 ,[0.68291918] ,[-0.21402591] ,[0.08293582]
1675286024.9062543 ,[0.68283758] ,[-0.21315445] ,[0.08300475]
1675286024.925213 ,[0.6827723] ,[-0.21242524] ,[0.08290199]
1675286024.9435408 ,[0.68272007] ,[-0.21187386] ,[0.08297358]
1675286024.9615657 ,[0.68267827] ,[-0.21143273] ,[0.08303957]
1675286024.9797664 ,[0.68264483] ,[-0.21104779] ,[0.0829341]
1675286024.997885 ,[0.68261806] ,[-0.21073982] ,[0.08283691]
1675286025.015671 ,[0.68259665] ,[-0.21049343] ,[0.08274734]
1675286025.0330205 ,[0.68257951] ,[-0.2102963] ,[0.0826648]
1675286025.0529835 ,[0.68256579] ,[-0.21013858] ,[0.08258874]
1675286025.0739756 ,[0.68255481] ,[-0.2100124] ,[0.08251865]
1675286025.092164 ,[0.68254602] ,[-0.20991143] ,[0.08245406]
1675286025.1102884 ,[0.68253898] ,[-0.20986267] ,[0.08256083]
1675286025.1298344 ,[0.68253334] ,[-0.20982365] ,[0.08265925]
1675286025.1473083 ,[0.68252882] ,[-0.2097604] ,[0.08258366]
1675286025.164866 ,[0.6825252] ,[-0.20970979] ,[0.08251401]
1675286025.1829844 ,[0.6825223] ,[-0.20966929] ,[0.08244982]
1675286025.2007544 ,[0.68251997] ,[-0.20963687] ,[0.08239067]
1675286025.218375 ,[0.6825181] ,[-0.20961094] ,[0.08233617]
1675286025.2361364 ,[0.6825166] ,[-0.20959017] ,[0.08228595]
1675286025.253647 ,[0.68251539] ,[-0.20957355] ,[0.08223967]
1675286025.2716668 ,[0.68251442] ,[-0.20956025] ,[0.08219703]
1675286025.2916064 ,[0.68251364] ,[-0.20954959] ,[0.08215773]
1675286025.310033 ,[0.68251301] ,[-0.20954106] ,[0.08212153]
1675286025.3283422 ,[0.68251249] ,[-0.20953422] ,[0.08208817]
1675286025.3464205 ,[0.68251208] ,[-0.20952874] ,[0.08205743]
1675286025.365967 ,[0.68251174] ,[-0.20952435] ,[0.08202911]
1675286025.3854265 ,[0.68251146] ,[-0.20952082] ,[0.08200302]
1675286025.4037971 ,[0.68251124] ,[-0.20951799] ,[0.08197898]
1675286025.4220803 ,[0.68251105] ,[-0.20951572] ,[0.08195683]
1675286025.4411104 ,[0.68251089] ,[-0.20951389] ,[0.08193643]
1675286025.45792 ,[0.68039749] ,[-0.20169954] ,[0.08214432]
1675286025.4751518 ,[0.67996581] ,[-0.20329373] ,[0.0826099]
1675286025.4926894 ,[0.67962049] ,[-0.20456911] ,[0.083039]
1675286025.5100815 ,[0.68019857] ,[-0.20555688] ,[0.0829338]
1675286025.5278347 ,[0.68066104] ,[-0.20634711] ,[0.08283685]
1675286025.5475216 ,[0.68103102] ,[-0.20697929] ,[0.08274752]
1675286025.5660257 ,[0.681327] ,[-0.20748504] ,[0.08266519]
1675286025.5840256 ,[0.68286832] ,[-0.21591474] ,[0.08269543]
1675286025.601485 ,[0.68410133] ,[-0.22265823] ,[0.08272331]
1675286025.6199737 ,[0.68378315] ,[-0.2200276] ,[0.0826429]
1675286025.639298 ,[0.6835286] ,[-0.21792305] ,[0.08256881]
1675286025.6579325 ,[0.68332494] ,[-0.21623936] ,[0.08250053]
1675286025.6769428 ,[0.68316201] ,[-0.21489236] ,[0.08243761]
1675286025.6986842 ,[0.68303165] ,[-0.21381473] ,[0.08237963]
1675286025.7173877 ,[0.68292736] ,[-0.2129526] ,[0.0823262]
1675286025.7346294 ,[0.68284391] ,[-0.21226287] ,[0.08227697]
1675286025.7547023 ,[0.68066388] ,[-0.20396107] ,[0.08278648]
1675286025.775032 ,[0.67891993] ,[-0.19731987] ,[0.08325607]
1675286025.7941175 ,[0.67752483] ,[-0.1919759] ,[0.08352475]
1675286025.8128686 ,[0.67640884] ,[-0.18770103] ,[0.08377238]
1675286025.8320308 ,[0.67551613] ,[-0.18428145] ,[0.0840006]
1675286025.850837 ,[0.67691531] ,[-0.18929508] ,[0.08365388]
1675286025.8684628 ,[0.67803468] ,[-0.19330607] ,[0.08333435]
1675286025.8893065 ,[0.67893019] ,[-0.19654725] ,[0.08320616]
1675286025.9076352 ,[0.67964661] ,[-0.19914025] ,[0.08308802]
1675286025.9257555 ,[0.68021975] ,[-0.20121469] ,[0.08297915]
1675286025.9441957 ,[0.6819828] ,[-0.21089936] ,[0.08298492]
1675286025.9627411 ,[0.6833932] ,[-0.21864685] ,[0.08299025]
1675286025.9852939 ,[0.67904529] ,[-0.20148936] ,[0.08382243]
1675286026.0081315 ,[0.67556709] ,[-0.18776384] ,[0.08458939]
1675286026.0297396 ,[0.67695633] ,[-0.19214607] ,[0.08452916]
1675286026.0489218 ,[0.67806773] ,[-0.19565192] ,[0.08447367]
1675286026.0671163 ,[0.67895687] ,[-0.19842463] ,[0.08425623]
1675286026.0859504 ,[0.67966819] ,[-0.20064284] ,[0.08405585]
1675286026.104902 ,[0.68023725] ,[-0.20241743] ,[0.08387119]
1675286026.1261578 ,[0.6806925] ,[-0.20383712] ,[0.083701]
1675286026.1463382 ,[0.6810567] ,[-0.20497289] ,[0.08354416]
1675286026.166228 ,[0.68134806] ,[-0.20588151] ,[0.08339963]
1675286026.1857438 ,[0.67946788] ,[-0.19888939] ,[0.08398542]
1675286026.204508 ,[0.67796381] ,[-0.19329595] ,[0.08452531]
1675286026.224396 ,[0.67801959] ,[-0.19657305] ,[0.08480455]
1675286026.2430644 ,[0.67806425] ,[-0.19919477] ,[0.08506192]
1675286026.2626202 ,[0.67895432] ,[-0.2012273] ,[0.08463217]
1675286026.2813542 ,[0.67966638] ,[-0.20288568] ,[0.08440239]
1675286026.2992532 ,[0.68023603] ,[-0.2042124] ,[0.08419064]
1675286026.3183088 ,[0.68069176] ,[-0.20527378] ,[0.08399549]
1675286026.3361793 ,[0.68105634] ,[-0.20612289] ,[0.08381564]
1675286026.3550968 ,[0.67923474] ,[-0.19902089] ,[0.08404068]
1675286026.3745236 ,[0.67777752] ,[-0.19333955] ,[0.08424808]
1675286026.3921082 ,[0.67872509] ,[-0.19654371] ,[0.08388218]
1675286026.4099855 ,[0.67948316] ,[-0.19913942] ,[0.08371124]
1675286026.4282143 ,[0.68008961] ,[-0.20121602] ,[0.08355371]
1675286026.4486341 ,[0.68187932] ,[-0.21090242] ,[0.08351465]
1675286026.4700687 ,[0.68331104] ,[-0.21865127] ,[0.08347865]
1675286026.491543 ,[0.68315183] ,[-0.21682496] ,[0.08333937]
1675286026.5135038 ,[0.68302445] ,[-0.21536386] ,[0.08321103]
1675286026.533122 ,[0.68292253] ,[-0.21419493] ,[0.08309274]
1675286026.5540028 ,[0.68284098] ,[-0.21325975] ,[0.08298374]
1675286026.5720625 ,[0.68408028] ,[-0.22053666] ,[0.0829894]
1675286026.5922153 ,[0.68376712] ,[-0.21833279] ,[0.08288851]
1675286026.6151018 ,[0.68351658] ,[-0.21656964] ,[0.08279554]
1675286026.6342497 ,[0.68331613] ,[-0.21515906] ,[0.08270987]
1675286026.6536412 ,[0.68104249] ,[-0.20624928] ,[0.08302169]
1675286026.6730592 ,[0.67922364] ,[-0.19912167] ,[0.08330908]
1675286026.691686 ,[0.6798819] ,[-0.20120114] ,[0.08318318]
1675286026.7106853 ,[0.68040851] ,[-0.20286473] ,[0.08306715]
1675286026.7291613 ,[0.67871653] ,[-0.19653764] ,[0.08400746]
1675286026.7476704 ,[0.67947628] ,[-0.19913422] ,[0.08382684]
1675286026.7672656 ,[0.68008409] ,[-0.20121151] ,[0.08366038]
1675286026.7858026 ,[0.68187488] ,[-0.21089846] ,[0.08361308]
1675286026.8049467 ,[0.68330747] ,[-0.21864776] ,[0.08356949]
1675286026.8244588 ,[0.68314895] ,[-0.21682181] ,[0.08342322]
1675286026.8457713 ,[0.68302212] ,[-0.21536099] ,[0.08328843]
1675286026.8634813 ,[0.68292064] ,[-0.21419229] ,[0.08316421]
1675286026.8825462 ,[0.68072619] ,[-0.20547601] ,[0.08344051]
1675286026.9026468 ,[0.67897068] ,[-0.19850321] ,[0.08369516]
1675286026.9216418 ,[0.68098416] ,[-0.20873163] ,[0.08364519]
1675286026.94109 ,[0.68259489] ,[-0.21691411] ,[0.08359913]
1675286026.959084 ,[0.6825789] ,[-0.2154347] ,[0.0834506]
1675286026.97872 ,[0.68256609] ,[-0.2142188] ,[0.08314743]
1675286026.9985514 ,[0.68255584] ,[-0.21324605] ,[0.08286803]
1675286027.0172825 ,[0.68043436] ,[-0.20468725] ,[0.0830035]
1675286027.0348942 ,[0.67873724] ,[-0.19784046] ,[0.08312837]
1675286027.051948 ,[0.67949288] ,[-0.20017617] ,[0.08301677]
1675286027.0702393 ,[0.6800974] ,[-0.20204477] ,[0.08291392]
1675286027.0882068 ,[0.68058101] ,[-0.20353967] ,[0.08281915]
1675286027.1058426 ,[0.68096791] ,[-0.20473559] ,[0.08273181]
1675286027.1239867 ,[0.68127742] ,[-0.20566001] ,[0.08248504]
1675286027.1432395 ,[0.68152503] ,[-0.20643187] ,[0.08242391]
1675286027.1628244 ,[0.68172311] ,[-0.20704936] ,[0.08236757]
1675286027.1812298 ,[0.68188157] ,[-0.20754335] ,[0.08231566]
1675286027.1991258 ,[0.68200833] ,[-0.20793853] ,[0.08226782]
1675286027.21735 ,[0.68210973] ,[-0.20825466] ,[0.08222375]
1675286027.2360976 ,[0.68219084] ,[-0.20850755] ,[0.08218313]
1675286027.2549765 ,[0.68225573] ,[-0.20870986] ,[0.08214571]
1675286027.2816687 ,[0.68230763] ,[-0.20887168] ,[0.08211122]
1675286027.3063843 ,[0.68234914] ,[-0.2089688] ,[0.08191317]
1675286027.34289 ,[0.68238234] ,[-0.20904648] ,[0.08173064]
1675286027.3661885 ,[0.68240889] ,[-0.20914094] ,[0.08172872]
1675286027.3883364 ,[0.68031686] ,[-0.20143521] ,[0.08211773]
1675286027.4086301 ,[0.67864329] ,[-0.19527087] ,[0.08247625]
1675286027.4299078 ,[0.68072232] ,[-0.20614606] ,[0.08252201]
1675286027.4509492 ,[0.68108096] ,[-0.2068529] ,[0.08262438]
1675286027.4699152 ,[0.68136787] ,[-0.20738634] ,[0.08255243]
1675286027.4900103 ,[0.6815974] ,[-0.20784511] ,[0.08265243]
1675286027.5094144 ,[0.68178101] ,[-0.20821211] ,[0.08274459]
1675286027.5291607 ,[0.6819279] ,[-0.20844134] ,[0.08249697]
1675286027.5492952 ,[0.6820454] ,[-0.20865705] ,[0.08243504]
1675286027.569882 ,[0.6821394] ,[-0.2088296] ,[0.08237797]
1675286027.5899384 ,[0.68221458] ,[-0.2089353] ,[0.08215911]
1675286027.6096973 ,[0.68227473] ,[-0.20901984] ,[0.0819574]
1675286027.6283476 ,[0.68232283] ,[-0.20915181] ,[0.08210409]
1675286027.649559 ,[0.68236131] ,[-0.20925737] ,[0.08223929]
1675286027.6696043 ,[0.68369662] ,[-0.21733488] ,[0.08230371]
1675286027.688619 ,[0.68346028] ,[-0.2157715] ,[0.08225699]
1675286027.7074986 ,[0.68327119] ,[-0.21452074] ,[0.08221393]
1675286027.7262213 ,[0.68311991] ,[-0.2135201] ,[0.08217426]
1675286027.746434 ,[0.68299887] ,[-0.21271955] ,[0.0821377]
1675286027.7663593 ,[0.68290203] ,[-0.21204675] ,[0.08193774]
1675286027.7864563 ,[0.68412909] ,[-0.21956591] ,[0.08202584]
1675286027.8052123 ,[0.68511068] ,[-0.22558094] ,[0.08210704]
1675286027.8240247 ,[0.68459135] ,[-0.2223352] ,[0.0819095]
1675286027.8441296 ,[0.68417587] ,[-0.21973854] ,[0.08172746]
1675286027.8637722 ,[0.68384347] ,[-0.21769348] ,[0.08172597]
1675286027.8832982 ,[0.68146427] ,[-0.20824449] ,[0.08195129]
1675286027.9018364 ,[0.67956097] ,[-0.20068553] ,[0.08215895]
1675286027.9200032 ,[0.67803839] ,[-0.19467021] ,[0.08251444]
1675286027.9385834 ,[0.67682041] ,[-0.18985824] ,[0.08284207]
1675286027.9559774 ,[0.67795937] ,[-0.19382227] ,[0.08291954]
1675286027.9735434 ,[0.67887055] ,[-0.19699355] ,[0.08299095]
1675286027.9907389 ,[0.6795995] ,[-0.19953062] ,[0.08305677]
1675286028.0085707 ,[0.68018267] ,[-0.20152828] ,[0.08295114]
1675286028.026747 ,[0.6806492] ,[-0.20312643] ,[0.0828538]
1675286028.0443132 ,[0.68102243] ,[-0.20440497] ,[0.0827641]
1675286028.0656946 ,[0.68132101] ,[-0.2054278] ,[0.08268143]
1675286028.0858266 ,[0.68155987] ,[-0.20624607] ,[0.08260526]
1675286028.1051326 ,[0.68175095] ,[-0.20690068] ,[0.08253506]
1675286028.1258361 ,[0.68190381] ,[-0.20742437] ,[0.08247037]
1675286028.1484222 ,[0.6820261] ,[-0.20784331] ,[0.08241076]
1675286028.1680791 ,[0.68212392] ,[-0.20817845] ,[0.08235583]
1675286028.1877916 ,[0.68220217] ,[-0.20844655] ,[0.08230521]
1675286028.2072942 ,[0.68226476] ,[-0.20866102] ,[0.08225857]
1675286028.2282953 ,[0.68231482] ,[-0.20883258] ,[0.08221559]
1675286028.2500317 ,[0.68235486] ,[-0.20896982] ,[0.08217599]
1675286028.2690754 ,[0.68238689] ,[-0.20907959] ,[0.0821395]
1675286028.2880704 ,[0.6824125] ,[-0.20913506] ,[0.08193959]
1675286028.3072062 ,[0.68243299] ,[-0.20917942] ,[0.08175536]
1675286028.3277194 ,[0.68244936] ,[-0.20924723] ,[0.08175187]
1675286028.3466744 ,[0.68246246] ,[-0.20930146] ,[0.08174865]
1675286028.3650138 ,[0.68247292] ,[-0.20934483] ,[0.08174569]
1675286028.3838792 ,[0.68248129] ,[-0.2093795] ,[0.08174298]
1675286028.4024265 ,[0.68248797] ,[-0.20940723] ,[0.08174048]
1675286028.4210672 ,[0.68249331] ,[-0.20942939] ,[0.08173819]
1675286028.4392989 ,[0.68249757] ,[-0.20944711] ,[0.08173608]
1675286028.4575126 ,[0.68250097] ,[-0.20946126] ,[0.08173415]
